ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_003244,My cousin got separated and she's handling it with such grace,got_separated,relationship,0.65,pride,FALSE,past,1,TRUE
evt_003245,We're separated but still living together until we can afford two places,got_separated,relationship,0.4,frustration,FALSE,present,1,TRUE
evt_003246,Getting separated at 60 feels like starting over from scratch,got_separated,relationship,0.35,fear,FALSE,present,1,TRUE
evt_003247,We separated because we wanted different futures - no one's fault,got_separated,relationship,0.45,sadness,FALSE,past,1,TRUE
evt_003248,My ex and I got separated and now they're dating my best friend... fantastic,got_separated,relationship,0.1,anger,TRUE,past,1,TRUE
evt_003249,I initiated the separation and I feel like the villain in everyone's story,got_separated,relationship,0.25,guilt,FALSE,past,1,TRUE
evt_003250,We got separated and I'm learning to enjoy my own company again,got_separated,relationship,0.7,relief,FALSE,past,1,TRUE
evt_003251,The separation blindsided me - thought we were happy together,got_separated,relationship,0.15,shock,FALSE,past,1,TRUE
evt_003252,We separated amicably but telling the kids was the hardest part,got_separated,relationship,0.3,sadness,FALSE,past,1,TRUE
evt_003253,My roommate separated from their partner and now brings dates home constantly,got_separated,relationship,0.4,frustration,TRUE,past,1,TRUE
evt_003254,We got separated because I caught them cheating for the third time,got_separated,relationship,0.15,anger,FALSE,past,1,TRUE
evt_003255,Separated for 2 years now and finally filed for divorce today,got_separated,relationship,0.6,relief,FALSE,past,1,TRUE
evt_003256,We separated because they couldn't handle my mental health struggles,got_separated,relationship,0.2,sadness,FALSE,past,1,TRUE
evt_003257,My grandparents got separated after 50 years - never saw that coming,got_separated,relationship,0.2,shock,FALSE,past,1,TRUE
evt_003258,Getting separated was scary but now I feel stronger than ever,got_separated,relationship,0.8,pride,FALSE,past,1,TRUE
evt_003259,We got separated and I'm struggling with the loneliness,got_separated,relationship,0.2,sadness,FALSE,past,1,TRUE
evt_003260,Separated from my husband last month and my mom won't stop saying 'I told you so',got_separated,relationship,0.25,frustration,FALSE,past,1,TRUE
evt_003261,We separated because we realized we're better as friends than partners,got_separated,relationship,0.55,relief,FALSE,past,1,TRUE
evt_003262,My friend got separated and she's pretending to be fine but she's falling apart,got_separated,relationship,0.2,concern,FALSE,past,0.9,TRUE
evt_003263,We got separated during the pandemic and haven't spoken since,got_separated,relationship,0.3,sadness,FALSE,past,1,TRUE
evt_003264,Separated and already regretting it - maybe I was too hasty,got_separated,relationship,0.35,regret,FALSE,past,0.6,TRUE
evt_003265,My brother got separated and he's acting like it's no big deal,got_separated,relationship,0.5,neutral,FALSE,past,0.8,TRUE
evt_003266,We separated because our families couldn't accept our relationship,got_separated,relationship,0.25,sadness,FALSE,past,1,TRUE
evt_003267,Got separated and now I have to learn to split holidays between two homes,got_separated,relationship,0.35,sadness,FALSE,past,1,TRUE
evt_003268,We're separated but still wear our rings - it's complicated,got_separated,relationship,0.4,confusion,FALSE,present,0.7,TRUE
evt_003269,My coworker got separated and she's throwing herself into work to cope,got_separated,relationship,0.4,concern,FALSE,past,1,TRUE
evt_003270,We got separated because I finally found the courage to choose myself,got_separated,relationship,0.75,pride,FALSE,past,1,TRUE
evt_003271,Separated for a year and our mutual friends still don't know how to act around us,got_separated,relationship,0.45,frustration,FALSE,present,1,TRUE
evt_003272,We got separated and I'm surprised by how relieved I feel,got_separated,relationship,0.7,relief,FALSE,past,1,TRUE
evt_003273,My sister-in-law got separated and the whole family is taking sides,got_separated,relationship,0.3,frustration,FALSE,past,1,TRUE
evt_003274,We separated because they refused to get help for their gambling addiction,got_separated,relationship,0.3,sadness,FALSE,past,1,TRUE
evt_003275,Got separated and I'm learning to enjoy eating dinner without arguing,got_separated,relationship,0.75,relief,FALSE,past,1,TRUE
evt_003276,My nephew's parents got separated and he's staying with us for a while,got_separated,relationship,0.4,concern,FALSE,past,1,TRUE
evt_003277,We separated because I couldn't handle their jealousy anymore,got_separated,relationship,0.6,relief,FALSE,past,1,TRUE
evt_003278,Separated 6 weeks ago and I still reach for my phone to text them,got_separated,relationship,0.25,sadness,FALSE,past,1,TRUE
evt_003279,We got separated and now I can finally watch the shows I actually like,got_separated,relationship,0.65,relief,TRUE,past,1,TRUE
evt_003280,My best friend got separated and she's been staying on my couch for weeks,got_separated,relationship,0.45,neutral,FALSE,past,1,TRUE
evt_003281,We separated because we grew apart during lockdown - happens to a lot of couples,got_separated,relationship,0.4,neutral,FALSE,past,1,TRUE
evt_003282,Got separated and I'm discovering I actually like living alone,got_separated,relationship,0.7,joy,FALSE,past,1,TRUE
evt_003283,We separated and I feel like I lost my identity along with my marriage,got_separated,relationship,0.15,confusion,FALSE,past,1,TRUE
evt_003284,My aunt got separated at 70 and she's never been happier,got_separated,relationship,0.85,joy,FALSE,past,1,TRUE
evt_003285,We got separated because they couldn't accept my career ambitions,got_separated,relationship,0.35,resentment,FALSE,past,1,TRUE
evt_003286,Separated for 3 months and I'm finally sleeping through the night again,got_separated,relationship,0.75,relief,FALSE,present,1,TRUE
evt_003287,We got separated and the hardest part is explaining it to everyone,got_separated,relationship,0.35,frustration,FALSE,past,1,TRUE
evt_003288,My colleague separated from her spouse and she seems lighter somehow,got_separated,relationship,0.65,relief,FALSE,past,0.8,TRUE
evt_003289,We separated because I finally realized I deserve better than this,got_separated,relationship,0.8,pride,FALSE,past,1,TRUE
evt_003290,Got separated and now I have to figure out who I am without them,got_separated,relationship,0.45,confusion,FALSE,past,1,TRUE
evt_003291,My friend's parents separated after 40 years and she's taking it really hard,got_separated,relationship,0.2,sadness,FALSE,past,1,TRUE
evt_003292,We separated because they wanted an open marriage and I didn't,got_separated,relationship,0.3,sadness,FALSE,past,1,TRUE
evt_003293,Separated from my partner and I'm rediscovering old friendships I neglected,got_separated,relationship,0.65,gratitude,FALSE,past,1,TRUE
evt_003294,We got separated and I'm afraid I'll never find love like that again,got_separated,relationship,0.2,fear,FALSE,past,0.7,TRUE
evt_003295,My ex and I got separated but we're trying to co-parent peacefully,got_separated,relationship,0.55,hope,FALSE,past,1,TRUE
evt_003296,Separated 4 months ago and I'm finally ready to start dating again,got_separated,relationship,0.7,hope,FALSE,past,1,TRUE
evt_003297,We got separated because we realized we were living completely different lives,got_separated,relationship,0.4,neutral,FALSE,past,1,TRUE
evt_003298,My teacher got separated and you can see the sadness in her eyes,got_separated,relationship,0.2,sadness,FALSE,past,1,TRUE
evt_003299,Got separated and I feel like I'm grieving someone who's still alive,got_separated,relationship,0.15,sadness,FALSE,past,1,TRUE
evt_003300,We separated and I'm grateful for the good times we had together,got_separated,relationship,0.65,gratitude,FALSE,past,1,TRUE
evt_003301,Happy 5th anniversary to us! Still can't believe you put up with my morning grumpiness 💕,anniversary_celebration,relationship,0.9,love,FALSE,present,1,TRUE
evt_003302,Today marks our 2nd anniversary and he completely forgot... again,anniversary_celebration,relationship,0.15,frustration,FALSE,present,1,TRUE
evt_003303,10 years ago today we had our first date - feels like yesterday and forever at the same time,anniversary_celebration,relationship,0.75,nostalgia,FALSE,past,1,TRUE
evt_003304,Celebrating our first anniversary tomorrow and I'm so nervous about the gift I picked,anniversary_celebration,relationship,0.6,anxiety,FALSE,future,1,TRUE
evt_003305,25 years married today and we're still arguing about where to eat dinner,anniversary_celebration,relationship,0.65,love,TRUE,present,1,TRUE
evt_003306,Our anniversary is next week and I still don't know if we'll make it that long,anniversary_celebration,relationship,0.3,confusion,FALSE,future,0.4,TRUE
evt_003307,3rd anniversary dinner was perfect until my ex walked into the same restaurant,anniversary_celebration,relationship,0.35,shock,FALSE,past,1,TRUE
evt_003308,Grateful for 7 years with this amazing human who still makes me laugh every day,anniversary_celebration,relationship,0.95,gratitude,FALSE,present,1,TRUE
evt_003309,Would have been our 4th anniversary today if she hadn't left me for her coworker,anniversary_celebration,relationship,0.1,sadness,FALSE,present,1,TRUE
evt_003310,My parents are celebrating their 30th anniversary and they still hold hands everywhere,anniversary_celebration,relationship,0.85,joy,FALSE,present,1,TRUE
evt_003311,One year since we secretly got married and I still can't tell my family,anniversary_celebration,relationship,0.45,guilt,FALSE,present,1,TRUE
evt_003312,Happy 6 month anniversary to my girlfriend and me! 🏳️‍🌈 Still pinching myself,anniversary_celebration,relationship,0.9,joy,FALSE,present,1,TRUE
evt_003313,Anniversary dinner was ruined when he brought up marriage for the 50th time,anniversary_celebration,relationship,0.25,frustration,FALSE,past,1,TRUE
evt_003314,"12 years together today and we've survived 3 moves, 2 job losses, and 1 pandemic",anniversary_celebration,relationship,0.8,pride,FALSE,present,1,TRUE
evt_003315,Forgot our anniversary was today until Facebook reminded me... whoops,anniversary_celebration,relationship,0.4,guilt,FALSE,past,1,TRUE
evt_003316,"On our 1st anniversary, already planning the rest of our lives together",anniversary_celebration,relationship,0.9,hope,FALSE,present,1,TRUE
evt_003317,Anniversary spa day was amazing until she spent the whole time on work calls,anniversary_celebration,relationship,0.3,resentment,FALSE,past,1,TRUE
evt_003318,8 years married and he still leaves love notes in my coffee mug every morning,anniversary_celebration,relationship,0.95,love,FALSE,present,1,TRUE
evt_003319,Planning our 5th anniversary trip but we can barely afford groceries right now,anniversary_celebration,relationship,0.35,anxiety,FALSE,present,1,TRUE
evt_003320,Today we celebrate 15 years of putting up with each other's terrible jokes,anniversary_celebration,relationship,0.8,love,TRUE,present,1,TRUE
evt_003321,Our anniversary was supposed to be special but we spent it in couples therapy,anniversary_celebration,relationship,0.25,sadness,FALSE,past,1,TRUE
evt_003322,6 months with my person and I finally understand what healthy love feels like,anniversary_celebration,relationship,0.9,gratitude,FALSE,present,1,TRUE
evt_003323,Anniversary dinner at the place we had our first date - he remembered every detail,anniversary_celebration,relationship,0.9,love,FALSE,past,1,TRUE
evt_003324,2nd anniversary and we're already bored with each other... this can't be good,anniversary_celebration,relationship,0.2,confusion,FALSE,present,0.8,TRUE
evt_003325,My grandparents are celebrating 60 years together and still dancing in the kitchen,anniversary_celebration,relationship,0.95,joy,FALSE,present,1,TRUE
evt_003326,Three years since our first kiss and I still get butterflies when she looks at me,anniversary_celebration,relationship,0.9,love,FALSE,present,1,TRUE
evt_003327,Anniversary weekend getaway canceled because someone had to work... again,anniversary_celebration,relationship,0.2,resentment,FALSE,past,1,TRUE
evt_003328,18 months together and we're finally moving in next week - terrified but excited,anniversary_celebration,relationship,0.7,anxiety,FALSE,present,1,TRUE
evt_003329,Our 4th anniversary photo still makes me smile even though we're divorced now,anniversary_celebration,relationship,0.6,nostalgia,FALSE,present,1,TRUE
evt_003330,7 years together today and we celebrated by assembling IKEA furniture without fighting,anniversary_celebration,relationship,0.75,pride,TRUE,past,1,TRUE
evt_003331,First anniversary as a married couple and I still can't believe someone chose me,anniversary_celebration,relationship,0.85,gratitude,FALSE,present,1,TRUE
evt_003332,Anniversary surprise party was sweet but I hate being the center of attention,anniversary_celebration,relationship,0.5,anxiety,FALSE,past,1,TRUE
evt_003333,9 years of marriage and we still argue about the correct way to load the dishwasher,anniversary_celebration,relationship,0.7,love,TRUE,present,1,TRUE
evt_003334,Our 6 month anniversary coincided with my dad's funeral - complicated day,anniversary_celebration,relationship,0.3,sadness,FALSE,past,1,TRUE
evt_003335,20th anniversary trip to Paris and it's everything I dreamed it would be,anniversary_celebration,relationship,0.95,joy,FALSE,present,1,TRUE
evt_003336,5th anniversary and she gave me a plant... I kill every plant I touch,anniversary_celebration,relationship,0.6,anxiety,TRUE,past,1,TRUE
evt_003337,Today marks 3 years since we eloped and I still haven't told my mother,anniversary_celebration,relationship,0.4,guilt,FALSE,present,1,TRUE
evt_003338,Our 1st anniversary dinner was interrupted by his ex calling 6 times,anniversary_celebration,relationship,0.15,anger,FALSE,past,1,TRUE
evt_003339,14 years together and we still finish each other's sentences... and sandwiches,anniversary_celebration,relationship,0.85,love,FALSE,present,1,TRUE
evt_003340,Anniversary dinner at home because babysitters are expensive - wouldn't change it,anniversary_celebration,relationship,0.75,gratitude,FALSE,past,1,TRUE
evt_003341,2 years since our first coffee date and I knew I loved you by the second sip,anniversary_celebration,relationship,0.9,love,FALSE,past,1,TRUE
evt_003342,Our anniversary was perfect until food poisoning hit us both at midnight,anniversary_celebration,relationship,0.4,shock,FALSE,past,1,TRUE
evt_003343,16 years of marriage and we're finally in couples therapy - better late than never,anniversary_celebration,relationship,0.55,hope,FALSE,present,1,TRUE
evt_003344,Our 3rd anniversary and I'm still not sure if this is going anywhere,anniversary_celebration,relationship,0.35,confusion,FALSE,present,0.4,TRUE
evt_003345,6 months with my boyfriend and my parents still don't know he exists,anniversary_celebration,relationship,0.45,guilt,FALSE,present,1,TRUE
evt_003346,Golden anniversary celebration for my parents - 50 years and still laughing together,anniversary_celebration,relationship,0.95,joy,FALSE,present,1,TRUE
evt_003347,Anniversary gift exchange went wrong when we both forgot to buy something,anniversary_celebration,relationship,0.6,relief,FALSE,past,1,TRUE
evt_003348,11 years together today and we're stronger after surviving his midlife crisis,anniversary_celebration,relationship,0.8,pride,FALSE,present,1,TRUE
evt_003349,First anniversary without her and I'm sitting at our old restaurant alone,anniversary_celebration,relationship,0.1,sadness,FALSE,present,1,TRUE
evt_003350,7th anniversary surprise: we're both too tired to celebrate properly,anniversary_celebration,relationship,0.5,neutral,TRUE,present,1,TRUE
evt_003351,Our 18 month anniversary falls on Valentine's Day - he planned it perfectly,anniversary_celebration,relationship,0.85,love,FALSE,present,1,TRUE
evt_003352,13 years of marriage and we celebrated by finally agreeing on a Netflix show,anniversary_celebration,relationship,0.75,joy,TRUE,past,1,TRUE
evt_003353,4 years since we met at that terrible party and started this beautiful mess,anniversary_celebration,relationship,0.8,nostalgia,FALSE,present,1,TRUE
evt_003354,Our anniversary weekend was ruined by his mother visiting unannounced,anniversary_celebration,relationship,0.2,frustration,FALSE,past,1,TRUE
evt_003355,22 years married today and we're planning our retirement adventures together,anniversary_celebration,relationship,0.9,hope,FALSE,present,1,TRUE
evt_003356,6 month anniversary dinner and she spent the whole time texting her ex,anniversary_celebration,relationship,0.15,anger,FALSE,past,1,TRUE
evt_003357,Today marks 5 years of being each other's safe haven in this chaotic world,anniversary_celebration,relationship,0.9,gratitude,FALSE,present,1,TRUE
evt_003358,Our 3rd anniversary photo shoot was awkward but the photographer was worse,anniversary_celebration,relationship,0.4,frustration,TRUE,past,1,TRUE
evt_003359,1 year since we became official and I'm still waiting for the other shoe to drop,anniversary_celebration,relationship,0.4,anxiety,FALSE,present,0.7,TRUE
evt_003360,Our 10th anniversary and we're renewing our vows in the same chapel,anniversary_celebration,relationship,0.95,love,FALSE,present,1,TRUE
evt_003361,Anniversary date night was great until the kids called 8 times from grandma's,anniversary_celebration,relationship,0.6,frustration,TRUE,past,1,TRUE
evt_003362,17 years together and we're still discovering new things about each other,anniversary_celebration,relationship,0.8,joy,FALSE,present,1,TRUE
evt_003363,Our 2nd anniversary and we're already talking about kids - too fast?,anniversary_celebration,relationship,0.6,confusion,FALSE,present,0.5,TRUE
evt_003364,8 months with my partner and coming out to family next week for anniversary,anniversary_celebration,relationship,0.65,anxiety,FALSE,future,1,TRUE
evt_003365,Anniversary surprise vacation to Iceland and neither of us packed warm clothes,anniversary_celebration,relationship,0.7,joy,TRUE,past,1,TRUE
evt_003366,19 years of marriage and we're finally in a place where we can just be ourselves,anniversary_celebration,relationship,0.85,gratitude,FALSE,present,1,TRUE
evt_003367,Our 1st anniversary as a long-distance couple - video call dinner wasn't the same,anniversary_celebration,relationship,0.4,sadness,FALSE,past,1,TRUE
evt_003368,4th anniversary gift was a gym membership... not sure how to take that,anniversary_celebration,relationship,0.3,confusion,FALSE,past,0.6,TRUE
evt_003369,26 years together today and we're still choosing each other every single day,anniversary_celebration,relationship,0.95,love,FALSE,present,1,TRUE
evt_003370,Our 6 month anniversary coincides with my divorce being finalized - weird timing,anniversary_celebration,relationship,0.5,confusion,FALSE,present,1,TRUE
evt_003371,12th anniversary celebration was just ordering pizza and falling asleep on the couch,anniversary_celebration,relationship,0.75,gratitude,FALSE,past,1,TRUE
evt_003372,3 years since our wedding and we're finally done paying off the debt from it,anniversary_celebration,relationship,0.7,relief,FALSE,present,1,TRUE
evt_003373,Our 18th anniversary dinner at the kids' table because everywhere else was booked,anniversary_celebration,relationship,0.6,joy,TRUE,past,1,TRUE
evt_003374,2 years with my soulmate and every day still feels like a gift,anniversary_celebration,relationship,0.95,gratitude,FALSE,present,1,TRUE
evt_003375,Anniversary weekend ruined by stomach flu - romantic as ever,anniversary_celebration,relationship,0.3,frustration,TRUE,past,1,TRUE
evt_003376,15 years married and we're finally learning to communicate instead of argue,anniversary_celebration,relationship,0.8,pride,FALSE,present,1,TRUE
evt_003377,Our 9 month anniversary and I'm already thinking about proposing,anniversary_celebration,relationship,0.85,hope,FALSE,present,0.8,TRUE
evt_003378,6th anniversary surprise was canceled flights and 8 hours in the airport,anniversary_celebration,relationship,0.25,frustration,FALSE,past,1,TRUE
evt_003379,21 years together and we're finally empty nesters - rediscovering each other,anniversary_celebration,relationship,0.8,hope,FALSE,present,1,TRUE
evt_003380,Our 3rd anniversary and we spent it assembling a crib for baby #2,anniversary_celebration,relationship,0.85,joy,FALSE,past,1,TRUE
evt_003381,1 year since we said 'I love you' and I'm still not tired of hearing it,anniversary_celebration,relationship,0.9,love,FALSE,present,1,TRUE
evt_003382,Anniversary dinner reservation got mixed up and we ended up at a kid's birthday party,anniversary_celebration,relationship,0.6,joy,FALSE,past,1,TRUE
evt_003383,14 years of marriage and we're still learning new ways to annoy each other,anniversary_celebration,relationship,0.7,love,TRUE,present,1,TRUE
evt_003384,Our 7th anniversary and we're finally debt-free - best gift ever,anniversary_celebration,relationship,0.9,relief,FALSE,present,1,TRUE
evt_003385,5 months together and we're already planning next year's anniversary trip,anniversary_celebration,relationship,0.8,hope,FALSE,present,1,TRUE
evt_003386,Our 11th anniversary gift to each other was sleeping in until noon,anniversary_celebration,relationship,0.8,gratitude,FALSE,past,1,TRUE
evt_003387,4th anniversary and we're having our first real fight about money,anniversary_celebration,relationship,0.25,frustration,FALSE,present,1,TRUE
evt_003388,28 years together and we're planning our dream house for retirement,anniversary_celebration,relationship,0.9,hope,FALSE,present,1,TRUE
evt_003389,Our 2nd anniversary photo still makes me cringe but I love us anyway,anniversary_celebration,relationship,0.75,love,FALSE,present,1,TRUE
evt_003390,16th anniversary surprise was him finally learning to cook something other than toast,anniversary_celebration,relationship,0.75,joy,TRUE,past,1,TRUE
evt_003391,Our 8 month anniversary and we're moving across the country together next week,anniversary_celebration,relationship,0.7,anxiety,FALSE,present,1,TRUE
evt_003392,23 years married and we're still holding hands while watching terrible movies,anniversary_celebration,relationship,0.9,love,FALSE,present,1,TRUE
evt_003393,Our 5th anniversary coincided with the worst fight we've ever had,anniversary_celebration,relationship,0.15,sadness,FALSE,past,1,TRUE
evt_003394,1 year of being officially together and unofficially inseparable for 3,anniversary_celebration,relationship,0.85,love,FALSE,present,1,TRUE
evt_003395,Anniversary dinner budget was $50 and we spent $200 - worth every penny,anniversary_celebration,relationship,0.75,joy,FALSE,past,1,TRUE
evt_003396,Our 13th anniversary and we're stronger after surviving his affair last year,anniversary_celebration,relationship,0.6,pride,FALSE,present,1,TRUE
evt_003397,6th anniversary and we're finally ready to start trying for kids,anniversary_celebration,relationship,0.85,hope,FALSE,present,1,TRUE
evt_003398,Our 10 month anniversary and we're already shopping for engagement rings,anniversary_celebration,relationship,0.9,joy,FALSE,present,1,TRUE
evt_003399,27 years together and we're finally comfortable with comfortable silence,anniversary_celebration,relationship,0.85,gratitude,FALSE,present,1,TRUE
evt_003400,Our anniversary tradition is arguing about what anniversary tradition to start,anniversary_celebration,relationship,0.7,love,TRUE,present,1,TRUE
evt_003401,First couples therapy session tomorrow and I'm honestly terrified,relationship_counseling,relationship,0.25,anxiety,FALSE,future,1,TRUE
evt_003402,Been in couples therapy for 6 months and we're finally learning to communicate,relationship_counseling,relationship,0.75,hope,FALSE,present,1,TRUE
evt_003403,My partner dragged me to therapy and I spent the whole session with my arms crossed,relationship_counseling,relationship,0.2,resentment,FALSE,past,1,TRUE
evt_003404,Relationship counseling saved our marriage - wish we'd started sooner,relationship_counseling,relationship,0.9,gratitude,FALSE,past,1,TRUE
evt_003405,Therapist suggested we try couples counseling... guess we're that bad off,relationship_counseling,relationship,0.3,shame,TRUE,past,0.8,TRUE
evt_003406,Three sessions in and we're already seeing improvements in our relationship,relationship_counseling,relationship,0.8,hope,FALSE,present,1,TRUE
evt_003407,Couples therapy homework is harder than actual homework was in school,relationship_counseling,relationship,0.4,frustration,TRUE,present,1,TRUE
evt_003408,Finally convinced my husband to try marriage counseling after 15 years,relationship_counseling,relationship,0.7,relief,FALSE,past,1,TRUE
evt_003409,Our therapist gave us communication exercises that actually work!,relationship_counseling,relationship,0.85,joy,FALSE,past,1,TRUE
evt_003410,Relationship counseling after the affair - not sure if this can be fixed,relationship_counseling,relationship,0.25,confusion,FALSE,present,0.3,TRUE
evt_003411,We're doing pre-marital counseling and learning so much about each other,relationship_counseling,relationship,0.8,love,FALSE,present,1,TRUE
evt_003412,Therapy session was brutal today - lots of tears and hard truths,relationship_counseling,relationship,0.3,sadness,FALSE,past,1,TRUE
evt_003413,My wife thinks couples therapy is just paying someone to tell us we're broken,relationship_counseling,relationship,0.2,frustration,FALSE,present,1,TRUE
evt_003414,Started relationship counseling and feeling hopeful for the first time in months,relationship_counseling,relationship,0.75,hope,FALSE,past,1,TRUE
evt_003415,Our couples therapist is amazing - she gets us in ways we don't even get ourselves,relationship_counseling,relationship,0.9,gratitude,FALSE,present,1,TRUE
evt_003416,Thinking about suggesting couples therapy but scared he'll take it the wrong way,relationship_counseling,relationship,0.35,anxiety,FALSE,present,0.6,TRUE
evt_003417,Ten weeks of couples therapy and we decided to separate anyway,relationship_counseling,relationship,0.15,sadness,FALSE,past,1,TRUE
evt_003418,Marriage counseling taught us we were both right AND both wrong,relationship_counseling,relationship,0.65,relief,FALSE,past,1,TRUE
evt_003419,Couples therapy is expensive but our relationship is priceless,relationship_counseling,relationship,0.8,love,FALSE,present,1,TRUE
evt_003420,We graduated from couples therapy last month - best investment ever,relationship_counseling,relationship,0.9,pride,FALSE,past,1,TRUE
evt_003421,Relationship counseling feels like being in court with a neutral judge,relationship_counseling,relationship,0.4,neutral,FALSE,present,1,TRUE
evt_003422,My girlfriend and I start couples therapy next week - nervous but optimistic,relationship_counseling,relationship,0.6,anxiety,FALSE,future,1,TRUE
evt_003423,Therapist asked us to write love letters to each other... felt weird but helpful,relationship_counseling,relationship,0.7,love,FALSE,past,1,TRUE
evt_003424,Been avoiding couples therapy for months but finally booked an appointment,relationship_counseling,relationship,0.55,relief,FALSE,past,1,TRUE
evt_003425,Our therapist says we have 'communication patterns' - fancy way of saying we fight a lot,relationship_counseling,relationship,0.4,frustration,TRUE,present,1,TRUE
evt_003426,Marriage counseling is like learning a new language together,relationship_counseling,relationship,0.7,hope,FALSE,present,1,TRUE
evt_003427,Couples therapy made us realize we're not actually compatible long-term,relationship_counseling,relationship,0.25,sadness,FALSE,past,1,TRUE
evt_003428,Five months of relationship counseling and we're finally laughing together again,relationship_counseling,relationship,0.85,joy,FALSE,present,1,TRUE
evt_003429,Therapist homework: practice active listening... harder than it sounds,relationship_counseling,relationship,0.5,neutral,FALSE,present,1,TRUE
evt_003430,We're doing LGBTQ+ affirming couples therapy and it's been life-changing,relationship_counseling,relationship,0.9,gratitude,FALSE,present,1,TRUE
evt_003431,Relationship counseling feels like paying someone to watch us argue,relationship_counseling,relationship,0.25,resentment,TRUE,present,1,TRUE
evt_003432,Our couples therapist recommended a break - not sure what that means for us,relationship_counseling,relationship,0.3,confusion,FALSE,past,0.4,TRUE
evt_003433,Started premarital counseling and my fiancé is taking it more seriously than I expected,relationship_counseling,relationship,0.75,love,FALSE,past,1,TRUE
evt_003434,Therapy session cancelled again - starting to think he doesn't want to fix this,relationship_counseling,relationship,0.2,frustration,FALSE,past,0.8,TRUE
evt_003435,We learned the 'I feel' statements in couples therapy - game changer,relationship_counseling,relationship,0.8,gratitude,FALSE,past,1,TRUE
evt_003436,Relationship therapy revealed we've been having the same fight for 5 years,relationship_counseling,relationship,0.4,shock,FALSE,past,1,TRUE
evt_003437,My husband finally agreed to couples counseling after I threatened divorce,relationship_counseling,relationship,0.45,relief,FALSE,past,1,TRUE
evt_003438,Couples therapy taught us to fight fair instead of just fighting dirty,relationship_counseling,relationship,0.75,pride,FALSE,past,1,TRUE
evt_003439,Been in marriage counseling for a year and still not sure it's working,relationship_counseling,relationship,0.35,confusion,FALSE,present,0.6,TRUE
evt_003440,Our therapist suggested individual therapy too - apparently we both have issues 😅,relationship_counseling,relationship,0.5,neutral,TRUE,past,1,TRUE
evt_003441,Relationship counseling helped us create boundaries with toxic family members,relationship_counseling,relationship,0.8,relief,FALSE,past,1,TRUE
evt_003442,We're doing online couples therapy since we can't afford the in-person sessions,relationship_counseling,relationship,0.6,hope,FALSE,present,1,TRUE
evt_003443,Therapist made us do trust exercises and I cried through most of them,relationship_counseling,relationship,0.4,sadness,FALSE,past,1,TRUE
evt_003444,Marriage counseling is awkward but necessary - like relationship physical therapy,relationship_counseling,relationship,0.6,neutral,FALSE,present,1,TRUE
evt_003445,We quit couples therapy after 3 sessions because it was making things worse,relationship_counseling,relationship,0.2,frustration,FALSE,past,1,TRUE
evt_003446,Finally found a couples therapist who specializes in interfaith relationships,relationship_counseling,relationship,0.7,relief,FALSE,past,1,TRUE
evt_003447,Our relationship counselor gave us homework to go on dates without talking about problems,relationship_counseling,relationship,0.7,hope,FALSE,past,1,TRUE
evt_003448,Been doing couples therapy via video calls - weird but surprisingly effective,relationship_counseling,relationship,0.65,relief,FALSE,present,1,TRUE
evt_003449,Relationship therapy waiting list is 6 weeks - guess we're not the only ones struggling,relationship_counseling,relationship,0.4,frustration,TRUE,present,1,TRUE
evt_003450,My partner surprised me by scheduling couples therapy without asking first,relationship_counseling,relationship,0.5,shock,FALSE,past,1,TRUE
evt_003451,Couples counseling taught us that love isn't enough - you need skills too,relationship_counseling,relationship,0.7,gratitude,FALSE,past,1,TRUE
evt_003452,We're taking a break from couples therapy to practice what we learned,relationship_counseling,relationship,0.65,hope,FALSE,present,1,TRUE
evt_003453,Therapist said we should consider if we're 'relationship compatible' - what does that even mean?,relationship_counseling,relationship,0.3,confusion,FALSE,past,0.5,TRUE
evt_003454,Marriage counseling helped us understand our different love languages finally,relationship_counseling,relationship,0.8,love,FALSE,past,1,TRUE
evt_003455,We've been in couples therapy for 8 months and I think we're making progress,relationship_counseling,relationship,0.7,hope,FALSE,present,0.8,TRUE
evt_003456,Relationship counseling is like learning to dance together - lots of stepping on toes first,relationship_counseling,relationship,0.6,hope,FALSE,present,1,TRUE
evt_003457,Our therapist assigned us 'appreciation exercises' and I'm actually looking forward to them,relationship_counseling,relationship,0.75,joy,FALSE,past,1,TRUE
evt_003458,Maybe couples therapy isn't for us - we're both too stubborn to change,relationship_counseling,relationship,0.25,frustration,FALSE,present,0.6,TRUE
evt_003459,Best thing about couples therapy? Learning we're actually pretty normal,relationship_counseling,relationship,0.8,relief,FALSE,past,1,TRUE
evt_003460,Had to switch therapists because the first one clearly favored my partner,relationship_counseling,relationship,0.3,frustration,FALSE,past,1,TRUE
evt_003461,Couples therapy is teaching us to be curious about each other instead of critical,relationship_counseling,relationship,0.8,gratitude,FALSE,present,1,TRUE
evt_003462,We started relationship counseling right after moving in together - good timing I guess,relationship_counseling,relationship,0.6,hope,FALSE,past,1,TRUE
evt_003463,Therapist made us practice conflict resolution and it felt so artificial,relationship_counseling,relationship,0.4,frustration,FALSE,past,1,TRUE
evt_003464,Marriage counseling helped us realize we were grieving the relationship we thought we had,relationship_counseling,relationship,0.5,sadness,FALSE,past,1,TRUE
